(1901,5,9,13,441)

(1901,5,9,20,61)

(1901,5,10,6,171)

(1901,5,10,13,331)

(1901,5,10,20,331)

(1901,5,11,6,331)

(1901,5,11,13,721)

(1901,5,11,20,331)

(1901,5,12,6,721)

(1901,5,12,13,721)

(1901,5,12,20,561)

(1901,5,13,6,721)

(1901,5,13,13,891)

(1901,5,13,20,831)

(1901,5,14,6,671)

(1901,5,14,13,501)

(1901,5,14,20,671)

(1901,5,15,6,671)

(1901,5,15,13,831)

(1901,5,15,20,391)

(1901,5,16,6,221)

(1901,5,16,13,331)

(1901,5,16,20,171)

(1901,5,17,6,111)

(1901,5,17,13,171)

(1901,5,17,20,171)

(1901,5,18,6,171)

(1901,5,18,13,281)

(1901,5,18,20,61)

(1901,5,19,6,171)

(1901,5,19,13,331)

(1901,5,19,20,171)

(1901,5,20,6,111)

(1901,5,20,13,501)

(1901,5,20,20,171)

(1901,5,21,6,221)

(1901,5,21,13,441)

(1901,5,21,20,391)

(1901,5,22,6,331)

(1901,5,22,13,501)

(1901,5,22,20,331)

(1901,5,23,6,331)

(1901,5,23,13,501)

(1901,5,23,20,331)

(1901,5,24,6,331)

(1901,5,24,13,501)

(1901,5,24,20,331)

(1901,5,25,6,331)

(1901,5,25,13,561)

(1901,5,25,20,331)

(1901,5,26,6,501)

(1901,5,26,13,611)

(1901,5,26,20,391)

(1901,5,27,6,331)

(1901,5,27,13,391)

(1901,5,27,20,281)

(1901,5,28,6,331)

(1901,5,28,13,441)

(1901,5,28,20,281)

(1901,5,29,6,221)

(1901,5,29,13,331)

(1901,5,29,20,281)

(1901,5,30,6,441)

(1901,5,30,13,501)

(1901,5,30,20,331)

(1901,5,31,6,441)

(1901,5,31,13,671)

(1901,5,31,20,441)

(1901,6,1,6,561)

(1901,6,1,13,501)

(1901,6,1,20,441)

(1901,6,2,6,611)

(1901,6,2,13,941)

(1901,6,2,20,671)

(1901,6,3,6,441)

(1901,6,3,13,611)

(1901,6,3,20,441)

(1901,6,4,6,501)

(1901,6,4,13,671)

(1901,6,4,20,611)

(1901,6,5,6,941)

(1901,6,5,13,1281)

(1901,6,5,20,1221)

(1901,6,6,6,941)

(1901,6,6,13,891)

(1901,6,6,20,781)

(1901,6,7,6,721)

(1901,6,7,13,1001)

(1901,6,7,20,721)

(1901,6,8,6,721)

(1901,6,8,13,1001)

(1901,6,8,20,891)

(1901,6,9,6,1001)

(1901,6,9,13,1171)

(1901,6,9,20,1281)

(1901,6,10,6,1561)

(1901,6,10,13,1171)

(1901,6,10,20,1171)

(1901,6,11,6,941)

(1901,6,11,13,941)

(1901,6,11,20,1061)

(1901,6,12,6,1001)

(1901,6,12,13,891)

(1901,6,12,20,721)

(1901,6,13,6,721)

(1901,6,13,13,941)

(1901,6,13,20,501)

(1901,6,14,6,671)

(1901,6,14,13,781)

(1901,6,14,20,561)

(1901,6,15,6,611)

(1901,6,15,13,781)

(1901,6,15,20,671)

(1901,6,16,6,671)

(1901,6,16,13,781)

(1901,6,16,20,671)

(1901,6,17,6,781)

(1901,6,17,13,1111)

(1901,6,17,20,831)

(1901,6,18,6,1001)

(1901,6,18,13,1111)

(1901,6,18,20,1001)

(1901,6,19,6,1001)

(1901,6,19,13,1111)

(1901,6,19,20,941)

(1901,6,20,6,1001)

(1901,6,20,13,1221)

(1901,6,20,20,1001)

(1901,6,21,6,831)

(1901,6,21,13,1061)

(1901,6,21,20,831)

(1901,6,22,6,1001)

(1901,6,22,13,1331)

(1901,6,22,20,1171)

(1901,6,23,6,1281)

(1901,6,23,13,1611)

(1901,6,23,20,1561)

(1901,6,24,6,1721)

(1901,6,24,13,2001)

(1901,6,24,20,1831)

(1901,6,25,6,1721)

(1901,6,25,13,1941)

(1901,6,25,20,1441)

(1901,6,26,6,1501)

(1901,6,26,13,1781)

(1901,6,26,20,1441)

(1901,6,27,6,1331)

(1901,6,27,13,1281)

(1901,6,27,20,1111)

(1901,6,28,6,1111)

(1901,6,28,13,1281)

(1901,6,28,20,1001)

(1901,6,29,6,1001)

(1901,6,29,13,1111)

(1901,6,29,20,941)

(1901,6,30,6,1061)

(1901,6,30,13,1281)

(1901,6,30,20,1171)

(1901,7,1,6,1111)

(1901,7,1,13,1281)

(1901,7,1,20,1111)

(1901,7,2,6,1111)

(1901,7,2,13,1111)

(1901,7,2,20,1171)

(1901,7,3,6,1111)

(1901,7,3,13,1171)

(1901,7,3,20,1221)

(1901,7,4,6,1111)

(1901,7,4,13,1221)

(1901,7,4,20,1331)

(1901,7,5,6,1221)

(1901,7,5,13,1281)

(1901,7,5,20,1281)

(1901,7,6,6,1501)

(1901,7,6,13,1611)

(1901,7,6,20,1331)

(1901,7,7,6,1391)

(1901,7,7,13,1721)

(1901,7,7,20,1561)

(1901,7,8,6,1331)

(1901,7,8,13,1441)

(1901,7,8,20,1391)

(1901,7,9,6,1331)

(1901,7,9,13,1671)

(1901,7,9,20,1501)

(1901,7,10,6,1331)

(1901,7,10,13,1781)

(1901,7,10,20,1611)

(1901,7,11,6,1721)

(1901,7,11,13,1671)

(1901,7,11,20,1611)

(1901,7,12,6,1501)

(1901,7,12,13,1441)

(1901,7,12,20,1501)

(1901,7,13,6,1561)

(1901,7,13,13,1781)

(1901,7,13,20,1611)

(1901,7,14,6,1781)

(1901,7,14,13,1671)

(1901,7,14,20,1721)

(1901,7,15,6,1561)

(1901,7,15,13,1611)

(1901,7,15,20,1501)

(1901,7,16,6,1671)

(1901,7,16,13,1611)

(1901,7,16,20,1561)

(1901,7,17,6,1611)

(1901,7,17,13,1891)

(1901,7,17,20,1441)

(1901,7,18,6,1561)

(1901,7,18,13,1781)

(1901,7,18,20,1671)

(1901,7,19,6,1721)

(1901,7,19,13,2001)

(1901,7,19,20,1941)

(1901,7,20,6,1831)

(1901,7,20,13,2111)

(1901,7,20,20,1781)

(1901,7,21,6,1781)

(1901,7,21,13,2001)

(1901,7,21,20,1831)

(1901,7,22,6,1781)

(1901,7,22,13,2061)

(1901,7,22,20,1941)

(1901,7,23,6,1831)

(1901,7,23,13,2391)

(1901,7,23,20,2221)

(1901,7,24,6,2001)

(1901,7,24,13,2221)

(1901,7,24,20,1941)

(1901,7,25,6,2001)

(1901,7,25,13,2221)

(1901,7,25,20,2061)

(1901,7,26,6,2001)

(1901,7,26,13,2111)

(1901,7,26,20,1941)

(1901,7,27,6,1941)

(1901,7,27,13,2061)

(1901,7,27,20,1941)

(1901,7,28,6,1941)

(1901,7,28,13,2281)

(1901,7,28,20,2061)

(1901,7,29,6,2001)

(1901,7,29,13,2171)

(1901,7,29,20,2061)

(1901,7,30,6,1891)

(1901,7,30,13,1941)

(1901,7,30,20,1941)

(1901,7,31,6,1721)

(1901,7,31,13,1941)

(1901,7,31,20,1721)

(1901,8,1,6,1501)

(1901,8,1,13,1831)

(1901,8,1,20,1721)

(1901,8,2,6,1831)

(1901,8,2,13,2111)

(1901,8,2,20,1891)

(1901,8,3,6,1331)

(1901,8,3,13,1671)

(1901,8,3,20,1561)

(1901,8,4,6,1501)

(1901,8,4,13,1891)

(1901,8,4,20,1721)

(1901,8,5,6,1611)

(1901,8,5,13,1561)

(1901,8,5,20,1561)

(1901,8,6,6,1441)

(1901,8,6,13,1671)

(1901,8,6,20,1561)

(1901,8,7,6,1441)

(1901,8,7,13,1561)

(1901,8,7,20,1501)

(1901,8,8,6,1561)

(1901,8,8,13,1721)

(1901,8,8,20,1671)

(1901,8,9,6,1441)

(1901,8,9,13,1561)

(1901,8,9,20,1441)

(1901,8,10,6,1501)

(1901,8,10,13,2001)

(1901,8,10,20,1781)

(1901,8,11,6,1831)

(1901,8,11,13,1941)

(1901,8,11,20,1671)

(1901,8,12,6,1501)

(1901,8,12,13,1611)

(1901,8,12,20,1501)

(1901,8,13,6,1561)

(1901,8,13,13,1721)

(1901,8,13,20,1781)

(1901,8,14,6,1561)

(1901,8,14,13,1671)

(1901,8,14,20,1671)

(1901,8,15,6,1781)

(1901,8,15,13,2001)

(1901,8,15,20,1781)

(1901,8,16,6,1831)

(1901,8,16,13,2171)

(1901,8,16,20,1941)

(1901,8,17,6,1831)

(1901,8,17,13,2171)

(1901,8,17,20,1831)

(1901,8,18,6,1831)

(1901,8,18,13,1831)

(1901,8,18,20,1781)

(1901,8,19,6,1721)

(1901,8,19,13,1891)

(1901,8,19,20,1611)

(1901,8,20,6,1441)

(1901,8,20,13,1561)

(1901,8,20,20,1391)

(1901,8,21,6,1391)

(1901,8,21,13,1391)

(1901,8,21,20,1331)

(1901,8,22,6,1501)

(1901,8,22,13,1611)

(1901,8,22,20,1611)

(1901,8,23,6,1611)

(1901,8,23,13,1721)

(1901,8,23,20,1611)

(1901,8,24,6,1441)

(1901,8,24,13,1501)

(1901,8,24,20,1501)

(1901,8,25,6,1391)

(1901,8,25,13,1441)

(1901,8,25,20,1281)

(1901,8,26,6,1221)

(1901,8,26,13,1501)

(1901,8,26,20,1441)

(1901,8,27,6,1331)

(1901,8,27,13,1611)

(1901,8,27,20,1561)

(1901,8,28,6,1671)

(1901,8,28,13,1831)

(1901,8,28,20,1561)

(1901,8,29,6,1331)

(1901,8,29,13,1611)

(1901,8,29,20,1331)

(1901,8,30,6,1001)

(1901,8,30,13,1331)

(1901,8,30,20,1221)

(1901,8,31,6,1171)

(1901,8,31,13,1061)

(1901,8,31,20,1061)

(1901,9,1,6,781)

(1901,9,1,13,1001)

(1901,9,1,20,831)

(1901,9,2,6,561)

(1901,9,2,13,721)

(1901,9,2,20,891)

(1901,9,3,6,721)

(1901,9,3,13,891)

(1901,9,3,20,1001)

(1901,9,4,6,941)

(1901,9,4,13,1061)

(1901,9,4,20,1061)

(1901,9,5,6,831)

(1901,9,5,13,1061)

(1901,9,5,20,941)

(1901,9,6,6,831)

(1901,9,6,13,1061)

(1901,9,6,20,1001)

(1901,9,7,6,721)

(1901,9,7,13,1111)

(1901,9,7,20,941)

(1901,9,8,6,781)

(1901,9,8,13,1111)

(1901,9,8,20,941)

(1901,9,9,6,1061)

(1901,9,9,13,1171)

(1901,9,9,20,1061)

(1901,9,10,6,941)

(1901,9,10,13,1171)

(1901,9,10,20,1001)

(1901,9,11,6,1061)

(1901,9,11,13,1061)

(1901,9,11,20,831)

(1901,9,12,6,941)

(1901,9,12,13,1001)

(1901,9,12,20,891)

(1901,9,13,6,891)

(1901,9,13,13,1061)

(1901,9,13,20,1001)

(1901,9,14,6,1001)

(1901,9,14,13,1111)

(1901,9,14,20,1111)

(1901,9,15,6,1001)

(1901,9,15,13,1111)

(1901,9,15,20,1001)

(1901,9,16,6,1001)

(1901,9,16,13,1171)

(1901,9,16,20,1061)

(1901,9,17,6,1061)

(1901,9,17,13,1221)

(1901,9,17,20,1061)

(1901,9,18,6,1061)

(1901,9,18,13,1171)

(1901,9,18,20,1061)

(1901,9,19,6,1061)

(1901,9,19,13,1171)

(1901,9,19,20,1061)

(1901,9,20,6,1111)

(1901,9,20,13,1221)

(1901,9,20,20,1061)

(1901,9,21,6,1001)

(1901,9,21,13,941)

(1901,9,21,20,941)

(1901,9,22,6,831)

(1901,9,22,13,1111)

(1901,9,22,20,1061)

(1901,9,23,6,1111)

(1901,9,23,13,1111)

(1901,9,23,20,1061)

(1901,9,24,6,1111)

(1901,9,24,13,1171)

(1901,9,24,20,1111)

(1901,9,25,6,1111)

(1901,9,25,13,1061)

(1901,9,25,20,1061)

(1901,9,26,6,1111)

(1901,9,26,13,1111)

(1901,9,26,20,1001)

(1901,9,27,6,1001)

(1901,9,27,13,1171)

(1901,9,27,20,1171)

(1901,9,28,6,1001)

(1901,9,28,13,1171)

(1901,9,28,20,1171)

(1901,9,29,6,1171)

(1901,9,29,13,1171)

(1901,9,29,20,1001)

(1901,9,30,6,1061)

(1901,9,30,13,1221)

(1901,9,30,20,1171)

(1901,10,1,6,1001)

(1901,10,1,13,941)

(1901,10,1,20,781)

(1901,10,2,6,671)

(1901,10,2,13,891)

(1901,10,2,20,941)

(1901,10,3,6,891)

(1901,10,3,13,1111)

(1901,10,3,20,1061)

(1901,10,4,6,1111)

(1901,10,4,13,1171)

(1901,10,4,20,1111)

(1901,10,5,6,1171)

(1901,10,5,13,1171)

(1901,10,5,20,1061)

(1901,10,6,6,1171)

(1901,10,6,13,1281)

(1901,10,6,20,1111)

(1901,10,7,6,941)

(1901,10,7,13,1061)

(1901,10,7,20,1111)

(1901,10,8,6,941)

(1901,10,8,13,1001)

(1901,10,8,20,781)

(1901,10,9,6,891)

(1901,10,9,13,891)

(1901,10,9,20,941)

(1901,10,10,6,831)

(1901,10,10,13,891)

(1901,10,10,20,891)

(1901,10,11,6,831)

(1901,10,11,13,1111)

(1901,10,11,20,941)

(1901,10,12,6,781)

(1901,10,12,13,831)

(1901,10,12,20,721)

(1901,10,13,6,671)

(1901,10,13,13,891)

(1901,10,13,20,781)

(1901,10,14,6,501)

(1901,10,14,13,611)

(1901,10,14,20,611)

(1901,10,15,6,331)

(1901,10,15,13,671)

(1901,10,15,20,501)

(1901,10,16,6,671)

(1901,10,16,13,831)

(1901,10,16,20,781)

(1901,10,17,6,831)

(1901,10,17,13,891)

(1901,10,17,20,831)

(1901,10,18,6,781)

(1901,10,18,13,1001)

(1901,10,18,20,941)

(1901,10,19,6,721)

(1901,10,19,13,781)

(1901,10,19,20,781)

(1901,10,20,6,781)

(1901,10,20,13,781)

(1901,10,20,20,781)

(1901,10,21,6,721)

(1901,10,21,13,941)

(1901,10,21,20,891)

(1901,10,22,6,831)

(1901,10,22,13,941)

(1901,10,22,20,891)

(1901,10,23,6,561)

(1901,10,23,13,501)

(1901,10,23,20,441)

(1901,10,24,6,611)

(1901,10,24,13,721)

(1901,10,24,20,721)

(1901,10,25,6,831)

(1901,10,25,13,781)

(1901,10,25,20,781)

(1901,10,26,6,721)

(1901,10,26,13,781)

(1901,10,26,20,721)

(1901,10,27,6,781)

(1901,10,27,13,781)

(1901,10,27,20,781)

(1901,10,28,6,831)

(1901,10,28,13,891)

(1901,10,28,20,831)

(1901,10,29,6,671)

(1901,10,29,13,671)

(1901,10,29,20,721)

(1901,10,30,6,611)

(1901,10,30,13,561)

(1901,10,30,20,391)

(1901,10,31,6,331)

(1901,10,31,13,611)

(1901,10,31,20,781)

(1901,11,1,6,671)

(1901,11,1,13,611)

(1901,11,1,20,781)

(1901,11,2,6,721)

(1901,11,2,13,781)

(1901,11,2,20,781)

(1901,11,3,6,331)

(1901,11,3,13,281)

(1901,11,3,20,331)

(1901,11,4,6,171)

(1901,11,4,13,281)

(1901,11,4,20,391)

(1901,11,5,6,671)

(1901,11,5,13,561)

(1901,11,5,20,391)

(1901,11,6,6,611)

(1901,11,6,13,561)

(1901,11,6,20,561)

(1901,11,7,6,501)

(1901,11,7,13,331)

(1901,11,7,20,221)

(1901,11,8,6,-171)

(1901,11,8,13,-61)

(1901,11,8,20,-111)

(1901,11,9,6,171)

(1901,11,9,13,-61)

(1901,11,9,20,1)

(1901,11,10,6,-61)

(1901,11,10,13,171)

(1901,11,10,20,-221)

(1901,11,11,6,-331)

(1901,11,11,13,-221)

(1901,11,11,20,-171)

(1901,11,12,6,-61)

(1901,11,12,13,-111)

(1901,11,12,20,-111)

(1901,11,13,6,-221)

